face_id,face_gender,face_age,rater_id,rater_gender,rater_age,trait,rating
kamil,male,22,R0612,male,22.7,sexdim,4
kazimir,male,23,R0612,male,22.7,sexdim,4
kristian,male,32,R0612,male,22.7,sexdim,5
lumir,male,20,R0612,male,22.7,sexdim,5
mike,male,24,R0612,male,22.7,sexdim,4
mikulas,male,27,R0612,male,22.7,sexdim,5
milos,male,23,R0612,male,22.7,sexdim,5
miroslav,male,22,R0612,male,22.7,sexdim,2
miroslav1,male,27,R0612,male,22.7,sexdim,4
mojmir,male,20,R0612,male,22.7,sexdim,4
oldrich,male,31,R0612,male,22.7,sexdim,5
oleg,male,30,R0612,male,22.7,sexdim,4
patrik,male,26,R0612,male,22.7,sexdim,5
petrb,male,27,R0612,male,22.7,sexdim,5
pravoslav,male,26,R0612,male,22.7,sexdim,3
rehor,male,20,R0612,male,22.7,sexdim,4
robin,male,18,R0612,male,22.7,sexdim,3
rudolf,male,22,R0612,male,22.7,sexdim,4
slavomir,male,28,R0612,male,22.7,sexdim,5
stefan,male,22,R0612,male,22.7,sexdim,4
svatopluk,male,21,R0612,male,22.7,sexdim,4
tomas,male,22,R0612,male,22.7,sexdim,3
tomasi,male,19,R0612,male,22.7,sexdim,5
vincent,male,18,R0612,male,22.7,sexdim,3
vladislav,male,20,R0612,male,22.7,sexdim,3
vlastimil,male,23,R0612,male,22.7,sexdim,3
alex,male,20,R0613,male,23.4,sexdim,6
alexander,male,20,R0613,male,23.4,sexdim,5
alfred,male,30,R0613,male,23.4,sexdim,7
ambroz,male,29,R0613,male,23.4,sexdim,7
arnold,male,26,R0613,male,23.4,sexdim,5
arpad,male,26,R0613,male,23.4,sexdim,5
bedrich,male,19,R0613,male,23.4,sexdim,4
blazej,male,22,R0613,male,23.4,sexdim,6
bretislav,male,30,R0613,male,23.4,sexdim,7
cestmir,male,27,R0613,male,23.4,sexdim,7
ctirad,male,25,R0613,male,23.4,sexdim,7
dalimil,male,26,R0613,male,23.4,sexdim,7
david,male,23,R0613,male,23.4,sexdim,5
frederik,male,32,R0613,male,23.4,sexdim,6
gabriel,male,24,R0613,male,23.4,sexdim,7
herbert,male,23,R0613,male,23.4,sexdim,3
herman,male,33,R0613,male,23.4,sexdim,7
hynek,male,25,R0613,male,23.4,sexdim,1
igor,male,23,R0613,male,23.4,sexdim,6
ivan,male,27,R0613,male,23.4,sexdim,4
ivan2,male,27,R0613,male,23.4,sexdim,5
jan,male,23,R0613,male,23.4,sexdim,5
josef,male,20,R0613,male,23.4,sexdim,5
justin,male,19,R0613,male,23.4,sexdim,4
kamil,male,22,R0613,male,23.4,sexdim,7
kazimir,male,23,R0613,male,23.4,sexdim,7
kristian,male,32,R0613,male,23.4,sexdim,7
lumir,male,20,R0613,male,23.4,sexdim,6
mike,male,24,R0613,male,23.4,sexdim,5
mikulas,male,27,R0613,male,23.4,sexdim,5
milos,male,23,R0613,male,23.4,sexdim,7
miroslav,male,22,R0613,male,23.4,sexdim,6
miroslav1,male,27,R0613,male,23.4,sexdim,6
mojmir,male,20,R0613,male,23.4,sexdim,5
oldrich,male,31,R0613,male,23.4,sexdim,7
oleg,male,30,R0613,male,23.4,sexdim,7
patrik,male,26,R0613,male,23.4,sexdim,5
petrb,male,27,R0613,male,23.4,sexdim,6
pravoslav,male,26,R0613,male,23.4,sexdim,4
rehor,male,20,R0613,male,23.4,sexdim,5
robin,male,18,R0613,male,23.4,sexdim,2
rudolf,male,22,R0613,male,23.4,sexdim,7
slavomir,male,28,R0613,male,23.4,sexdim,7
stefan,male,22,R0613,male,23.4,sexdim,4
svatopluk,male,21,R0613,male,23.4,sexdim,3
tomas,male,22,R0613,male,23.4,sexdim,1
tomasi,male,19,R0613,male,23.4,sexdim,6
vincent,male,18,R0613,male,23.4,sexdim,4
vladislav,male,20,R0613,male,23.4,sexdim,1
vlastimil,male,23,R0613,male,23.4,sexdim,5
alex,male,20,R0614,male,32.1,sexdim,3
alexander,male,20,R0614,male,32.1,sexdim,1
alfred,male,30,R0614,male,32.1,sexdim,6
ambroz,male,29,R0614,male,32.1,sexdim,6
arnold,male,26,R0614,male,32.1,sexdim,2
arpad,male,26,R0614,male,32.1,sexdim,6
bedrich,male,19,R0614,male,32.1,sexdim,2
blazej,male,22,R0614,male,32.1,sexdim,4
bretislav,male,30,R0614,male,32.1,sexdim,3
cestmir,male,27,R0614,male,32.1,sexdim,6
ctirad,male,25,R0614,male,32.1,sexdim,6
dalimil,male,26,R0614,male,32.1,sexdim,5
david,male,23,R0614,male,32.1,sexdim,2
frederik,male,32,R0614,male,32.1,sexdim,6
gabriel,male,24,R0614,male,32.1,sexdim,2
herbert,male,23,R0614,male,32.1,sexdim,4
herman,male,33,R0614,male,32.1,sexdim,2
hynek,male,25,R0614,male,32.1,sexdim,1
igor,male,23,R0614,male,32.1,sexdim,3
ivan,male,27,R0614,male,32.1,sexdim,5
ivan2,male,27,R0614,male,32.1,sexdim,5
jan,male,23,R0614,male,32.1,sexdim,6
josef,male,20,R0614,male,32.1,sexdim,1
justin,male,19,R0614,male,32.1,sexdim,1
kamil,male,22,R0614,male,32.1,sexdim,2
kazimir,male,23,R0614,male,32.1,sexdim,2
kristian,male,32,R0614,male,32.1,sexdim,1
lumir,male,20,R0614,male,32.1,sexdim,4
mike,male,24,R0614,male,32.1,sexdim,5
mikulas,male,27,R0614,male,32.1,sexdim,5
milos,male,23,R0614,male,32.1,sexdim,2
miroslav,male,22,R0614,male,32.1,sexdim,4
miroslav1,male,27,R0614,male,32.1,sexdim,4
mojmir,male,20,R0614,male,32.1,sexdim,1
oldrich,male,31,R0614,male,32.1,sexdim,2
oleg,male,30,R0614,male,32.1,sexdim,7
patrik,male,26,R0614,male,32.1,sexdim,2
petrb,male,27,R0614,male,32.1,sexdim,5
pravoslav,male,26,R0614,male,32.1,sexdim,2
rehor,male,20,R0614,male,32.1,sexdim,4
robin,male,18,R0614,male,32.1,sexdim,1
rudolf,male,22,R0614,male,32.1,sexdim,6
slavomir,male,28,R0614,male,32.1,sexdim,6
stefan,male,22,R0614,male,32.1,sexdim,3
svatopluk,male,21,R0614,male,32.1,sexdim,1
tomas,male,22,R0614,male,32.1,sexdim,1
tomasi,male,19,R0614,male,32.1,sexdim,4
vincent,male,18,R0614,male,32.1,sexdim,3
vladislav,male,20,R0614,male,32.1,sexdim,5
vlastimil,male,23,R0614,male,32.1,sexdim,2
alex,male,20,R0615,male,24.3,sexdim,4
alexander,male,20,R0615,male,24.3,sexdim,3
alfred,male,30,R0615,male,24.3,sexdim,6
ambroz,male,29,R0615,male,24.3,sexdim,6
arnold,male,26,R0615,male,24.3,sexdim,5
arpad,male,26,R0615,male,24.3,sexdim,6
bedrich,male,19,R0615,male,24.3,sexdim,3
blazej,male,22,R0615,male,24.3,sexdim,3
bretislav,male,30,R0615,male,24.3,sexdim,5
cestmir,male,27,R0615,male,24.3,sexdim,5
ctirad,male,25,R0615,male,24.3,sexdim,6
dalimil,male,26,R0615,male,24.3,sexdim,7
david,male,23,R0615,male,24.3,sexdim,6
frederik,male,32,R0615,male,24.3,sexdim,6
gabriel,male,24,R0615,male,24.3,sexdim,5
herbert,male,23,R0615,male,24.3,sexdim,3
herman,male,33,R0615,male,24.3,sexdim,3
hynek,male,25,R0615,male,24.3,sexdim,5
igor,male,23,R0615,male,24.3,sexdim,7
ivan,male,27,R0615,male,24.3,sexdim,6
ivan2,male,27,R0615,male,24.3,sexdim,5
jan,male,23,R0615,male,24.3,sexdim,5
josef,male,20,R0615,male,24.3,sexdim,2
justin,male,19,R0615,male,24.3,sexdim,3
kamil,male,22,R0615,male,24.3,sexdim,2
kazimir,male,23,R0615,male,24.3,sexdim,5
kristian,male,32,R0615,male,24.3,sexdim,5
lumir,male,20,R0615,male,24.3,sexdim,3
mike,male,24,R0615,male,24.3,sexdim,4
mikulas,male,27,R0615,male,24.3,sexdim,4
milos,male,23,R0615,male,24.3,sexdim,3
miroslav,male,22,R0615,male,24.3,sexdim,2
miroslav1,male,27,R0615,male,24.3,sexdim,6
mojmir,male,20,R0615,male,24.3,sexdim,5
oldrich,male,31,R0615,male,24.3,sexdim,6
oleg,male,30,R0615,male,24.3,sexdim,5
patrik,male,26,R0615,male,24.3,sexdim,6
petrb,male,27,R0615,male,24.3,sexdim,5
pravoslav,male,26,R0615,male,24.3,sexdim,1
rehor,male,20,R0615,male,24.3,sexdim,7
robin,male,18,R0615,male,24.3,sexdim,3
rudolf,male,22,R0615,male,24.3,sexdim,5
slavomir,male,28,R0615,male,24.3,sexdim,6
stefan,male,22,R0615,male,24.3,sexdim,4
svatopluk,male,21,R0615,male,24.3,sexdim,2
tomas,male,22,R0615,male,24.3,sexdim,5
tomasi,male,19,R0615,male,24.3,sexdim,2
vincent,male,18,R0615,male,24.3,sexdim,2
vladislav,male,20,R0615,male,24.3,sexdim,2
vlastimil,male,23,R0615,male,24.3,sexdim,2
alex,male,20,R0616,male,22.6,sexdim,2
alexander,male,20,R0616,male,22.6,sexdim,3
alfred,male,30,R0616,male,22.6,sexdim,5
ambroz,male,29,R0616,male,22.6,sexdim,4
arnold,male,26,R0616,male,22.6,sexdim,4
arpad,male,26,R0616,male,22.6,sexdim,3
bedrich,male,19,R0616,male,22.6,sexdim,3
blazej,male,22,R0616,male,22.6,sexdim,4
bretislav,male,30,R0616,male,22.6,sexdim,4
cestmir,male,27,R0616,male,22.6,sexdim,5
ctirad,male,25,R0616,male,22.6,sexdim,5
dalimil,male,26,R0616,male,22.6,sexdim,5
david,male,23,R0616,male,22.6,sexdim,4
frederik,male,32,R0616,male,22.6,sexdim,4
gabriel,male,24,R0616,male,22.6,sexdim,4
herbert,male,23,R0616,male,22.6,sexdim,3
herman,male,33,R0616,male,22.6,sexdim,3
hynek,male,25,R0616,male,22.6,sexdim,3
igor,male,23,R0616,male,22.6,sexdim,4
ivan,male,27,R0616,male,22.6,sexdim,3
ivan2,male,27,R0616,male,22.6,sexdim,5
jan,male,23,R0616,male,22.6,sexdim,5
josef,male,20,R0616,male,22.6,sexdim,3
justin,male,19,R0616,male,22.6,sexdim,2
kamil,male,22,R0616,male,22.6,sexdim,3
kazimir,male,23,R0616,male,22.6,sexdim,3
kristian,male,32,R0616,male,22.6,sexdim,3
lumir,male,20,R0616,male,22.6,sexdim,4
mike,male,24,R0616,male,22.6,sexdim,3
mikulas,male,27,R0616,male,22.6,sexdim,3
milos,male,23,R0616,male,22.6,sexdim,2
miroslav,male,22,R0616,male,22.6,sexdim,3
miroslav1,male,27,R0616,male,22.6,sexdim,4
mojmir,male,20,R0616,male,22.6,sexdim,4
oldrich,male,31,R0616,male,22.6,sexdim,4
oleg,male,30,R0616,male,22.6,sexdim,3
patrik,male,26,R0616,male,22.6,sexdim,4
petrb,male,27,R0616,male,22.6,sexdim,5
pravoslav,male,26,R0616,male,22.6,sexdim,2
rehor,male,20,R0616,male,22.6,sexdim,4
robin,male,18,R0616,male,22.6,sexdim,2
rudolf,male,22,R0616,male,22.6,sexdim,5
slavomir,male,28,R0616,male,22.6,sexdim,4
stefan,male,22,R0616,male,22.6,sexdim,4
svatopluk,male,21,R0616,male,22.6,sexdim,2
tomas,male,22,R0616,male,22.6,sexdim,2
tomasi,male,19,R0616,male,22.6,sexdim,3
vincent,male,18,R0616,male,22.6,sexdim,2
vladislav,male,20,R0616,male,22.6,sexdim,1
vlastimil,male,23,R0616,male,22.6,sexdim,4
alex,male,20,R0617,male,24.5,sexdim,4
alexander,male,20,R0617,male,24.5,sexdim,4
alfred,male,30,R0617,male,24.5,sexdim,6
ambroz,male,29,R0617,male,24.5,sexdim,4
arnold,male,26,R0617,male,24.5,sexdim,3
arpad,male,26,R0617,male,24.5,sexdim,3
bedrich,male,19,R0617,male,24.5,sexdim,4
blazej,male,22,R0617,male,24.5,sexdim,4
bretislav,male,30,R0617,male,24.5,sexdim,2
cestmir,male,27,R0617,male,24.5,sexdim,5
ctirad,male,25,R0617,male,24.5,sexdim,3
dalimil,male,26,R0617,male,24.5,sexdim,4
david,male,23,R0617,male,24.5,sexdim,5
frederik,male,32,R0617,male,24.5,sexdim,4
gabriel,male,24,R0617,male,24.5,sexdim,4
herbert,male,23,R0617,male,24.5,sexdim,3
herman,male,33,R0617,male,24.5,sexdim,5
hynek,male,25,R0617,male,24.5,sexdim,4
igor,male,23,R0617,male,24.5,sexdim,4
ivan,male,27,R0617,male,24.5,sexdim,6
ivan2,male,27,R0617,male,24.5,sexdim,4
jan,male,23,R0617,male,24.5,sexdim,4
josef,male,20,R0617,male,24.5,sexdim,4
justin,male,19,R0617,male,24.5,sexdim,2
kamil,male,22,R0617,male,24.5,sexdim,4
kazimir,male,23,R0617,male,24.5,sexdim,2
kristian,male,32,R0617,male,24.5,sexdim,4
lumir,male,20,R0617,male,24.5,sexdim,6
mike,male,24,R0617,male,24.5,sexdim,6
mikulas,male,27,R0617,male,24.5,sexdim,4
milos,male,23,R0617,male,24.5,sexdim,3
miroslav,male,22,R0617,male,24.5,sexdim,3
miroslav1,male,27,R0617,male,24.5,sexdim,5
mojmir,male,20,R0617,male,24.5,sexdim,4
oldrich,male,31,R0617,male,24.5,sexdim,5
oleg,male,30,R0617,male,24.5,sexdim,4
patrik,male,26,R0617,male,24.5,sexdim,6
petrb,male,27,R0617,male,24.5,sexdim,4
pravoslav,male,26,R0617,male,24.5,sexdim,1
rehor,male,20,R0617,male,24.5,sexdim,4
robin,male,18,R0617,male,24.5,sexdim,4
rudolf,male,22,R0617,male,24.5,sexdim,5
slavomir,male,28,R0617,male,24.5,sexdim,3
stefan,male,22,R0617,male,24.5,sexdim,3
svatopluk,male,21,R0617,male,24.5,sexdim,3
tomas,male,22,R0617,male,24.5,sexdim,4
tomasi,male,19,R0617,male,24.5,sexdim,3
vincent,male,18,R0617,male,24.5,sexdim,1
vladislav,male,20,R0617,male,24.5,sexdim,1
vlastimil,male,23,R0617,male,24.5,sexdim,4
alex,male,20,R0618,male,36.5,sexdim,5
alexander,male,20,R0618,male,36.5,sexdim,2
alfred,male,30,R0618,male,36.5,sexdim,7
ambroz,male,29,R0618,male,36.5,sexdim,3
arnold,male,26,R0618,male,36.5,sexdim,3
arpad,male,26,R0618,male,36.5,sexdim,3
bedrich,male,19,R0618,male,36.5,sexdim,3
blazej,male,22,R0618,male,36.5,sexdim,4
bretislav,male,30,R0618,male,36.5,sexdim,6
cestmir,male,27,R0618,male,36.5,sexdim,6
ctirad,male,25,R0618,male,36.5,sexdim,7
dalimil,male,26,R0618,male,36.5,sexdim,7
david,male,23,R0618,male,36.5,sexdim,6
frederik,male,32,R0618,male,36.5,sexdim,6
gabriel,male,24,R0618,male,36.5,sexdim,4
herbert,male,23,R0618,male,36.5,sexdim,1
herman,male,33,R0618,male,36.5,sexdim,6
hynek,male,25,R0618,male,36.5,sexdim,2
igor,male,23,R0618,male,36.5,sexdim,7
ivan,male,27,R0618,male,36.5,sexdim,5
ivan2,male,27,R0618,male,36.5,sexdim,6
jan,male,23,R0618,male,36.5,sexdim,6
josef,male,20,R0618,male,36.5,sexdim,2
justin,male,19,R0618,male,36.5,sexdim,1
kamil,male,22,R0618,male,36.5,sexdim,5
kazimir,male,23,R0618,male,36.5,sexdim,2
kristian,male,32,R0618,male,36.5,sexdim,7
lumir,male,20,R0618,male,36.5,sexdim,6
mike,male,24,R0618,male,36.5,sexdim,3
mikulas,male,27,R0618,male,36.5,sexdim,3
milos,male,23,R0618,male,36.5,sexdim,2
miroslav,male,22,R0618,male,36.5,sexdim,1
miroslav1,male,27,R0618,male,36.5,sexdim,5
mojmir,male,20,R0618,male,36.5,sexdim,3
oldrich,male,31,R0618,male,36.5,sexdim,6
oleg,male,30,R0618,male,36.5,sexdim,5
patrik,male,26,R0618,male,36.5,sexdim,6
petrb,male,27,R0618,male,36.5,sexdim,5
pravoslav,male,26,R0618,male,36.5,sexdim,3
rehor,male,20,R0618,male,36.5,sexdim,3
robin,male,18,R0618,male,36.5,sexdim,3
rudolf,male,22,R0618,male,36.5,sexdim,4
slavomir,male,28,R0618,male,36.5,sexdim,5
stefan,male,22,R0618,male,36.5,sexdim,4
svatopluk,male,21,R0618,male,36.5,sexdim,2
tomas,male,22,R0618,male,36.5,sexdim,3
tomasi,male,19,R0618,male,36.5,sexdim,4
vincent,male,18,R0618,male,36.5,sexdim,2
vladislav,male,20,R0618,male,36.5,sexdim,1
vlastimil,male,23,R0618,male,36.5,sexdim,5
alex,male,20,R0619,male,28.4,sexdim,3
alexander,male,20,R0619,male,28.4,sexdim,3
alfred,male,30,R0619,male,28.4,sexdim,3
ambroz,male,29,R0619,male,28.4,sexdim,3
arnold,male,26,R0619,male,28.4,sexdim,4
arpad,male,26,R0619,male,28.4,sexdim,3
bedrich,male,19,R0619,male,28.4,sexdim,4
blazej,male,22,R0619,male,28.4,sexdim,5
bretislav,male,30,R0619,male,28.4,sexdim,5
cestmir,male,27,R0619,male,28.4,sexdim,5
ctirad,male,25,R0619,male,28.4,sexdim,6
dalimil,male,26,R0619,male,28.4,sexdim,5
david,male,23,R0619,male,28.4,sexdim,6
frederik,male,32,R0619,male,28.4,sexdim,5
gabriel,male,24,R0619,male,28.4,sexdim,5
herbert,male,23,R0619,male,28.4,sexdim,5
herman,male,33,R0619,male,28.4,sexdim,5
hynek,male,25,R0619,male,28.4,sexdim,3
igor,male,23,R0619,male,28.4,sexdim,5
ivan,male,27,R0619,male,28.4,sexdim,5
ivan2,male,27,R0619,male,28.4,sexdim,6
jan,male,23,R0619,male,28.4,sexdim,6
josef,male,20,R0619,male,28.4,sexdim,4
justin,male,19,R0619,male,28.4,sexdim,3
kamil,male,22,R0619,male,28.4,sexdim,3
kazimir,male,23,R0619,male,28.4,sexdim,4
kristian,male,32,R0619,male,28.4,sexdim,5
lumir,male,20,R0619,male,28.4,sexdim,5
mike,male,24,R0619,male,28.4,sexdim,4
mikulas,male,27,R0619,male,28.4,sexdim,4
milos,male,23,R0619,male,28.4,sexdim,3
miroslav,male,22,R0619,male,28.4,sexdim,3
miroslav1,male,27,R0619,male,28.4,sexdim,5
mojmir,male,20,R0619,male,28.4,sexdim,3
oldrich,male,31,R0619,male,28.4,sexdim,4
oleg,male,30,R0619,male,28.4,sexdim,5
patrik,male,26,R0619,male,28.4,sexdim,5
petrb,male,27,R0619,male,28.4,sexdim,5
pravoslav,male,26,R0619,male,28.4,sexdim,5
rehor,male,20,R0619,male,28.4,sexdim,4
robin,male,18,R0619,male,28.4,sexdim,3
rudolf,male,22,R0619,male,28.4,sexdim,5
slavomir,male,28,R0619,male,28.4,sexdim,5
stefan,male,22,R0619,male,28.4,sexdim,3
svatopluk,male,21,R0619,male,28.4,sexdim,4
tomas,male,22,R0619,male,28.4,sexdim,4
tomasi,male,19,R0619,male,28.4,sexdim,3
vincent,male,18,R0619,male,28.4,sexdim,4
vladislav,male,20,R0619,male,28.4,sexdim,3
vlastimil,male,23,R0619,male,28.4,sexdim,3
alex,male,20,R0620,male,20.4,sexdim,2
alexander,male,20,R0620,male,20.4,sexdim,3
alfred,male,30,R0620,male,20.4,sexdim,7
ambroz,male,29,R0620,male,20.4,sexdim,4
arnold,male,26,R0620,male,20.4,sexdim,3
arpad,male,26,R0620,male,20.4,sexdim,6
bedrich,male,19,R0620,male,20.4,sexdim,5
blazej,male,22,R0620,male,20.4,sexdim,7
bretislav,male,30,R0620,male,20.4,sexdim,6
cestmir,male,27,R0620,male,20.4,sexdim,4
ctirad,male,25,R0620,male,20.4,sexdim,4
dalimil,male,26,R0620,male,20.4,sexdim,6
david,male,23,R0620,male,20.4,sexdim,7
frederik,male,32,R0620,male,20.4,sexdim,3
gabriel,male,24,R0620,male,20.4,sexdim,5
herbert,male,23,R0620,male,20.4,sexdim,6
herman,male,33,R0620,male,20.4,sexdim,4
hynek,male,25,R0620,male,20.4,sexdim,5
igor,male,23,R0620,male,20.4,sexdim,5
ivan,male,27,R0620,male,20.4,sexdim,5
ivan2,male,27,R0620,male,20.4,sexdim,6
jan,male,23,R0620,male,20.4,sexdim,7
josef,male,20,R0620,male,20.4,sexdim,6
justin,male,19,R0620,male,20.4,sexdim,3
kamil,male,22,R0620,male,20.4,sexdim,6
kazimir,male,23,R0620,male,20.4,sexdim,2
kristian,male,32,R0620,male,20.4,sexdim,6
lumir,male,20,R0620,male,20.4,sexdim,5
mike,male,24,R0620,male,20.4,sexdim,6
mikulas,male,27,R0620,male,20.4,sexdim,4
milos,male,23,R0620,male,20.4,sexdim,4
miroslav,male,22,R0620,male,20.4,sexdim,2
miroslav1,male,27,R0620,male,20.4,sexdim,5
mojmir,male,20,R0620,male,20.4,sexdim,4
oldrich,male,31,R0620,male,20.4,sexdim,5
oleg,male,30,R0620,male,20.4,sexdim,5
patrik,male,26,R0620,male,20.4,sexdim,7
petrb,male,27,R0620,male,20.4,sexdim,6
pravoslav,male,26,R0620,male,20.4,sexdim,5
rehor,male,20,R0620,male,20.4,sexdim,6
robin,male,18,R0620,male,20.4,sexdim,3
rudolf,male,22,R0620,male,20.4,sexdim,4
slavomir,male,28,R0620,male,20.4,sexdim,7
stefan,male,22,R0620,male,20.4,sexdim,5
svatopluk,male,21,R0620,male,20.4,sexdim,5
tomas,male,22,R0620,male,20.4,sexdim,2
tomasi,male,19,R0620,male,20.4,sexdim,7
vincent,male,18,R0620,male,20.4,sexdim,6
vladislav,male,20,R0620,male,20.4,sexdim,6
vlastimil,male,23,R0620,male,20.4,sexdim,6
alex,male,20,R0621,male,21.4,sexdim,4
alexander,male,20,R0621,male,21.4,sexdim,3
alfred,male,30,R0621,male,21.4,sexdim,5
ambroz,male,29,R0621,male,21.4,sexdim,4
arnold,male,26,R0621,male,21.4,sexdim,3
arpad,male,26,R0621,male,21.4,sexdim,5
bedrich,male,19,R0621,male,21.4,sexdim,3
blazej,male,22,R0621,male,21.4,sexdim,6
bretislav,male,30,R0621,male,21.4,sexdim,2
cestmir,male,27,R0621,male,21.4,sexdim,3
ctirad,male,25,R0621,male,21.4,sexdim,6
dalimil,male,26,R0621,male,21.4,sexdim,6
david,male,23,R0621,male,21.4,sexdim,6
frederik,male,32,R0621,male,21.4,sexdim,4
gabriel,male,24,R0621,male,21.4,sexdim,4
herbert,male,23,R0621,male,21.4,sexdim,5
herman,male,33,R0621,male,21.4,sexdim,5
hynek,male,25,R0621,male,21.4,sexdim,4
igor,male,23,R0621,male,21.4,sexdim,6
ivan,male,27,R0621,male,21.4,sexdim,4
ivan2,male,27,R0621,male,21.4,sexdim,6
jan,male,23,R0621,male,21.4,sexdim,5
josef,male,20,R0621,male,21.4,sexdim,3
justin,male,19,R0621,male,21.4,sexdim,2
kamil,male,22,R0621,male,21.4,sexdim,3
kazimir,male,23,R0621,male,21.4,sexdim,2
kristian,male,32,R0621,male,21.4,sexdim,5
lumir,male,20,R0621,male,21.4,sexdim,5
mike,male,24,R0621,male,21.4,sexdim,6
mikulas,male,27,R0621,male,21.4,sexdim,5
milos,male,23,R0621,male,21.4,sexdim,5
miroslav,male,22,R0621,male,21.4,sexdim,2
miroslav1,male,27,R0621,male,21.4,sexdim,5
mojmir,male,20,R0621,male,21.4,sexdim,4
oldrich,male,31,R0621,male,21.4,sexdim,3
oleg,male,30,R0621,male,21.4,sexdim,6
patrik,male,26,R0621,male,21.4,sexdim,4
petrb,male,27,R0621,male,21.4,sexdim,4
pravoslav,male,26,R0621,male,21.4,sexdim,3
rehor,male,20,R0621,male,21.4,sexdim,5
robin,male,18,R0621,male,21.4,sexdim,3
rudolf,male,22,R0621,male,21.4,sexdim,3
slavomir,male,28,R0621,male,21.4,sexdim,5
stefan,male,22,R0621,male,21.4,sexdim,3
svatopluk,male,21,R0621,male,21.4,sexdim,2
tomas,male,22,R0621,male,21.4,sexdim,5
tomasi,male,19,R0621,male,21.4,sexdim,1
vincent,male,18,R0621,male,21.4,sexdim,1
vladislav,male,20,R0621,male,21.4,sexdim,4
vlastimil,male,23,R0621,male,21.4,sexdim,4
alex,male,20,R0622,male,24.1,sexdim,4
alexander,male,20,R0622,male,24.1,sexdim,4
alfred,male,30,R0622,male,24.1,sexdim,4
ambroz,male,29,R0622,male,24.1,sexdim,4
arnold,male,26,R0622,male,24.1,sexdim,2
arpad,male,26,R0622,male,24.1,sexdim,4
bedrich,male,19,R0622,male,24.1,sexdim,3
blazej,male,22,R0622,male,24.1,sexdim,5
bretislav,male,30,R0622,male,24.1,sexdim,1
cestmir,male,27,R0622,male,24.1,sexdim,3
ctirad,male,25,R0622,male,24.1,sexdim,4
dalimil,male,26,R0622,male,24.1,sexdim,4
david,male,23,R0622,male,24.1,sexdim,4
frederik,male,32,R0622,male,24.1,sexdim,4
gabriel,male,24,R0622,male,24.1,sexdim,4
herbert,male,23,R0622,male,24.1,sexdim,7
herman,male,33,R0622,male,24.1,sexdim,4
hynek,male,25,R0622,male,24.1,sexdim,4
igor,male,23,R0622,male,24.1,sexdim,4
ivan,male,27,R0622,male,24.1,sexdim,4
ivan2,male,27,R0622,male,24.1,sexdim,6
jan,male,23,R0622,male,24.1,sexdim,2
josef,male,20,R0622,male,24.1,sexdim,4
justin,male,19,R0622,male,24.1,sexdim,4
kamil,male,22,R0622,male,24.1,sexdim,4
kazimir,male,23,R0622,male,24.1,sexdim,4
kristian,male,32,R0622,male,24.1,sexdim,4
lumir,male,20,R0622,male,24.1,sexdim,3
mike,male,24,R0622,male,24.1,sexdim,4
mikulas,male,27,R0622,male,24.1,sexdim,6
milos,male,23,R0622,male,24.1,sexdim,4
miroslav,male,22,R0622,male,24.1,sexdim,4
miroslav1,male,27,R0622,male,24.1,sexdim,4
mojmir,male,20,R0622,male,24.1,sexdim,4
oldrich,male,31,R0622,male,24.1,sexdim,4
oleg,male,30,R0622,male,24.1,sexdim,4
patrik,male,26,R0622,male,24.1,sexdim,5
petrb,male,27,R0622,male,24.1,sexdim,4
pravoslav,male,26,R0622,male,24.1,sexdim,4
rehor,male,20,R0622,male,24.1,sexdim,4
robin,male,18,R0622,male,24.1,sexdim,4
rudolf,male,22,R0622,male,24.1,sexdim,5
slavomir,male,28,R0622,male,24.1,sexdim,4
stefan,male,22,R0622,male,24.1,sexdim,4
svatopluk,male,21,R0622,male,24.1,sexdim,4
tomas,male,22,R0622,male,24.1,sexdim,2
tomasi,male,19,R0622,male,24.1,sexdim,4
vincent,male,18,R0622,male,24.1,sexdim,4
vladislav,male,20,R0622,male,24.1,sexdim,4
vlastimil,male,23,R0622,male,24.1,sexdim,1
alex,male,20,R0623,male,20.2,sexdim,2
alexander,male,20,R0623,male,20.2,sexdim,5
alfred,male,30,R0623,male,20.2,sexdim,3
ambroz,male,29,R0623,male,20.2,sexdim,7
arnold,male,26,R0623,male,20.2,sexdim,3
arpad,male,26,R0623,male,20.2,sexdim,6
bedrich,male,19,R0623,male,20.2,sexdim,4
blazej,male,22,R0623,male,20.2,sexdim,1
bretislav,male,30,R0623,male,20.2,sexdim,4
cestmir,male,27,R0623,male,20.2,sexdim,6
ctirad,male,25,R0623,male,20.2,sexdim,5
dalimil,male,26,R0623,male,20.2,sexdim,6
david,male,23,R0623,male,20.2,sexdim,5
frederik,male,32,R0623,male,20.2,sexdim,7
gabriel,male,24,R0623,male,20.2,sexdim,5
herbert,male,23,R0623,male,20.2,sexdim,1
herman,male,33,R0623,male,20.2,sexdim,7
hynek,male,25,R0623,male,20.2,sexdim,7
igor,male,23,R0623,male,20.2,sexdim,5
ivan,male,27,R0623,male,20.2,sexdim,4
ivan2,male,27,R0623,male,20.2,sexdim,4
jan,male,23,R0623,male,20.2,sexdim,7
josef,male,20,R0623,male,20.2,sexdim,3
justin,male,19,R0623,male,20.2,sexdim,5
kamil,male,22,R0623,male,20.2,sexdim,6
kazimir,male,23,R0623,male,20.2,sexdim,3
